School_ID;Student_ID;Attendance;Tutoring_Sessions;Teacher_Quality;School_Type;Distance_from_Home;Previous_Scores;Exam_Score
5853;5853;94;0;Medium;Public;Near;60;68
5854;5854;77;1;High;Private;Near;77;64
5855;5855;90;2;Low;Public;Near;67;67
5856;5856;64;6;High;Public;Moderate;99;65
5857;5857;62;3;Medium;Public;Near;74;62
5858;5858;90;1;Medium;Public;Near;88;68
5859;5859;77;1;Low;Private;Near;80;66
5860;5860;100;1;Medium;Public;Moderate;55;69
5861;5861;64;3;Medium;Public;Moderate;77;68
5862;5862;94;0;High;Public;Near;77;71
5863;5863;79;3;Low;Public;Near;86;68
5864;5864;93;0;Low;Private;Moderate;66;64
5865;5865;93;0;Medium;Public;Moderate;93;66
5866;5866;97;0;High;Private;Near;81;70
5867;5867;72;1;High;Public;Moderate;52;60
5868;5868;98;0;High;Public;Far;85;69
5869;5869;66;1;Medium;Public;Near;95;65
5870;5870;63;1;High;Public;Near;84;66
5871;5871;77;1;Medium;Private;Near;69;64
5872;5872;93;0;High;Public;Moderate;80;71
5873;5873;79;0;Medium;Public;Near;59;66
5874;5874;93;0;Medium;Public;Near;80;66
5875;5875;89;1;Low;Private;Moderate;75;68
5876;5876;68;1;Medium;Public;Moderate;51;63
5877;5877;98;1;High;Public;Near;66;66
5878;5878;62;0;High;Public;Near;60;61
5879;5879;96;4;High;Private;Near;70;70
5880;5880;72;5;Medium;Private;Moderate;62;68
5881;5881;80;5;Medium;Public;Moderate;92;65
5882;5882;77;0;Medium;Public;Near;85;69
5883;5883;67;0;Medium;Public;Near;87;67
5884;5884;74;0;Medium;Public;Moderate;68;62
5885;5885;68;2;High;Private;Near;50;61
5886;5886;68;1;Medium;Public;;61;70
5887;5887;67;0;Low;Public;Near;88;65
5888;5888;80;1;Medium;Public;Moderate;80;65
5889;5889;92;1;High;Public;Near;77;66
5890;5890;83;1;High;Private;Near;64;66
5891;5891;96;1;Medium;Public;Near;54;69
5892;5892;85;1;Medium;Public;Moderate;89;70
5893;5893;88;1;High;Public;Near;52;63
5894;5894;87;1;Medium;Public;Near;53;64
5895;5895;78;1;High;Public;Far;65;65
5896;5896;88;1;High;Public;Far;79;71
5897;5897;63;0;Medium;Public;Far;100;61
5898;5898;94;2;Medium;Public;Near;55;69
5899;5899;91;1;Medium;Public;Moderate;74;69
5900;5900;70;1;Medium;Public;Near;80;66
5901;5901;91;3;High;Public;Near;91;72
5902;5902;61;1;Medium;Public;Near;84;60
5903;5903;69;0;Medium;Public;Near;90;62
5904;5904;63;3;High;Public;Near;76;66
5905;5905;91;1;High;Private;Near;72;69
5906;5906;90;2;Low;Public;Moderate;81;69
5907;5907;93;3;Medium;Private;Near;95;71
5908;5908;60;1;Medium;Public;Near;78;57
5909;5909;80;0;Medium;Private;Near;80;72
5910;5910;88;1;High;Private;Far;67;66
5911;5911;66;1;Medium;Public;Near;80;66
5912;5912;86;3;High;Public;Near;81;70
5913;5913;63;2;High;Public;Near;88;67
5914;5914;67;1;Low;Private;Moderate;79;65
5915;5915;79;1;Medium;Public;Near;60;63
5916;5916;86;3;Medium;Public;Near;79;68
5917;5917;66;0;Medium;Public;Near;65;63
5918;5918;67;3;High;Private;Moderate;54;63
5919;5919;68;1;Medium;Public;Near;91;68
5920;5920;70;2;Medium;Public;Moderate;53;60
5921;5921;69;0;Medium;Private;Near;82;67
5922;5922;76;0;Low;Public;Far;99;65
5923;5923;86;0;High;Public;Near;54;68
5924;5924;78;0;Medium;Public;Moderate;61;62
5925;5925;91;2;Medium;Public;Near;88;65
5926;5926;89;1;Medium;Private;Near;55;66
5927;5927;65;3;High;Public;Near;92;67
5928;5928;62;1;Medium;Public;Moderate;50;60
5929;5929;95;2;Medium;Public;Far;94;74
5930;5930;63;1;Medium;Public;Near;53;62
5931;5931;66;0;Medium;Public;Moderate;96;61
5932;5932;61;0;High;Public;Near;93;63
5933;5933;85;2;Medium;Public;Far;77;66
5934;5934;83;1;Medium;Public;Near;89;65
5935;5935;99;0;Medium;Private;Near;54;72
5936;5936;95;1;Medium;Private;Near;57;70
5937;5937;76;1;Medium;Public;Moderate;68;71
5938;5938;75;1;High;Private;Moderate;77;64
5939;5939;72;1;Medium;Public;Near;93;70
5940;5940;66;2;Low;Public;Near;77;68
5941;5941;66;1;Medium;Public;Near;83;61
5942;5942;65;1;Medium;Public;Near;84;68
5943;5943;65;1;High;Public;Near;94;64
5944;5944;70;2;Medium;Public;Near;89;64
5945;5945;72;2;High;Private;Near;99;71
5946;5946;98;0;Medium;Private;Moderate;51;72
5947;5947;83;0;Medium;Public;Moderate;60;66
5948;5948;100;4;High;Public;Near;97;74
5949;5949;75;3;High;Public;Moderate;90;65
5950;5950;78;1;Medium;Public;Near;63;64
5951;5951;73;1;High;Public;Moderate;99;69
5952;5952;67;1;Medium;Public;Near;93;62
5953;5953;66;2;Medium;Public;Moderate;53;62
5954;5954;98;2;Low;Public;Near;91;72
5955;5955;99;1;Medium;Public;Near;89;73
5956;5956;62;1;Medium;Public;Moderate;61;64
5957;5957;66;2;High;Public;Near;83;65
5958;5958;77;1;Medium;Public;Near;99;70
5959;5959;67;1;High;Public;Moderate;84;66
5960;5960;75;1;Medium;Public;Moderate;91;70
5961;5961;65;2;Medium;Private;Near;55;63
5962;5962;78;1;High;Public;Near;86;69
5963;5963;71;0;Medium;Public;Near;60;64
5964;5964;74;2;Medium;Private;Moderate;54;63
5965;5965;64;2;Medium;Private;Near;78;66
5966;5966;77;2;Medium;Private;Moderate;88;68
5967;5967;99;0;High;Public;Near;77;97
5968;5968;73;2;High;Public;Near;97;67
5969;5969;95;0;Medium;Private;Near;85;71
5970;5970;94;2;High;Public;Near;56;66
5971;5971;98;2;Medium;Public;Moderate;97;72
5972;5972;92;2;Low;Public;Near;58;70
5973;5973;86;1;Medium;Public;Far;88;69
5974;5974;94;2;Medium;Public;Near;57;66
5975;5975;63;2;High;Private;Near;100;69
5976;5976;79;2;High;Private;Near;67;65
5977;5977;100;0;Medium;Public;Moderate;75;75
5978;5978;91;2;High;Private;Moderate;73;70
5979;5979;98;1;Medium;Public;Near;55;70
5980;5980;91;2;High;Public;Far;75;69
5981;5981;95;2;Low;Public;Near;57;68
5982;5982;88;4;Medium;Private;Moderate;90;73
5983;5983;90;0;High;Public;Moderate;98;74
5984;5984;81;0;Medium;Public;Moderate;90;66
5985;5985;97;1;High;Public;Far;72;74
5986;5986;93;3;Medium;Public;Moderate;50;67
5987;5987;94;1;Medium;Private;Far;52;67
5988;5988;87;3;Medium;Private;Near;75;70
5989;5989;72;1;High;Public;Near;84;67
5990;5990;61;3;High;Public;Moderate;91;80
5991;5991;97;1;Low;Public;Moderate;80;70
5992;5992;83;4;High;Public;Near;99;71
5993;5993;72;4;Medium;Private;Near;75;64
5994;5994;66;1;Medium;Public;Moderate;80;68
5995;5995;93;0;Medium;Public;Far;62;68
5996;5996;93;1;Medium;Public;Near;67;69
5997;5997;93;1;Medium;Private;Near;84;72
5998;5998;86;0;Medium;Private;Near;80;65
5999;5999;75;1;Low;Private;Near;68;64
6000;6000;72;1;High;Public;Moderate;56;64
6001;6001;60;1;Medium;Public;Far;67;58
6002;6002;93;2;High;Public;Near;52;69
6003;6003;63;1;Medium;Public;Near;79;61
6004;6004;85;0;High;Public;Moderate;66;68
6005;6005;80;1;Low;Private;Near;69;66
6006;6006;81;1;Medium;Public;Near;79;68
6007;6007;97;2;High;Public;Moderate;79;70
6008;6008;61;4;High;Public;Moderate;79;62
6009;6009;91;2;High;Private;Near;75;71
6010;6010;62;0;High;Public;Moderate;74;61
6011;6011;62;1;Low;Public;Near;91;64
6012;6012;77;1;Low;Public;Near;73;65
6013;6013;63;3;High;Public;Near;77;63
6014;6014;92;4;Low;Private;Near;99;74
6015;6015;81;2;High;Public;Near;59;68
6016;6016;61;2;High;Public;Near;86;65
6017;6017;62;2;Medium;Public;Moderate;74;66
6018;6018;85;1;High;Public;Moderate;92;69
6019;6019;92;2;Medium;Private;Near;70;69
6020;6020;78;3;Medium;Public;Near;65;70
6021;6021;82;3;High;Public;Near;60;70
6022;6022;92;1;Medium;Public;Near;94;71
6023;6023;84;1;Medium;Public;Near;86;72
6024;6024;69;1;High;Public;Moderate;54;61
6025;6025;85;1;Medium;Private;Near;86;68
6026;6026;85;3;Medium;Private;Near;52;66
6027;6027;89;1;High;Public;Near;59;70
6028;6028;85;0;High;Public;Near;80;63
6029;6029;99;1;;Public;Far;73;68
6030;6030;68;1;Medium;Public;Near;92;62
6031;6031;98;3;Medium;Private;Near;80;69
6032;6032;82;3;High;Public;Moderate;98;69
6033;6033;87;1;High;Private;Near;93;72
6034;6034;64;2;High;Public;Near;67;64
6035;6035;75;2;High;Public;Moderate;92;63
6036;6036;91;1;Medium;Public;Moderate;93;70
6037;6037;88;1;Low;Private;Near;98;69
6038;6038;62;1;High;Private;Near;51;61
6039;6039;82;2;Medium;Public;Moderate;94;70
6040;6040;64;1;Medium;Public;Near;53;64
6041;6041;100;0;High;Public;Near;76;76
6042;6042;96;2;Medium;Public;Near;71;73
6043;6043;61;2;;Public;Near;96;67
6044;6044;94;2;High;Public;Near;70;69
6045;6045;97;2;Medium;Private;Near;80;72
6046;6046;74;4;Medium;Private;Moderate;85;66
6047;6047;89;3;High;Public;Near;51;70
6048;6048;78;2;Medium;Public;Near;80;73
6049;6049;86;2;Medium;Public;Near;76;68
6050;6050;74;2;Medium;Public;Moderate;80;66
6051;6051;73;4;Medium;Private;Near;54;67
6052;6052;77;3;High;Private;Near;53;67
6053;6053;66;0;Medium;Private;Near;59;62
6054;6054;93;2;Medium;Public;Near;93;72
6055;6055;74;0;Low;Public;Far;68;65
6056;6056;76;1;Medium;Public;Near;72;69
6057;6057;96;2;Low;Public;Near;70;69
6058;6058;80;0;Medium;Public;Moderate;86;69
6059;6059;82;0;Medium;Private;Near;63;69
6060;6060;98;1;Low;Public;Near;53;69
6061;6061;95;0;High;Public;Near;69;70
6062;6062;67;6;Medium;Private;Moderate;86;67
6063;6063;79;3;Low;Public;Near;96;69
6064;6064;99;0;High;Public;Near;53;75
6065;6065;75;2;Low;Public;Near;91;66
6066;6066;75;0;High;Public;Near;53;63
6067;6067;68;3;High;Private;Moderate;67;64
6068;6068;65;2;Medium;Private;Moderate;51;66
6069;6069;90;1;Medium;Public;Moderate;96;72
6070;6070;91;3;High;Public;Moderate;85;71
6071;6071;99;0;High;Private;Far;68;70
6072;6072;91;2;Medium;Private;Near;69;67
6073;6073;70;0;High;Public;Near;82;65
6074;6074;62;3;Medium;Private;Near;54;65
6075;6075;99;0;Medium;Public;Near;57;73
6076;6076;74;1;Medium;Private;Near;92;66
6077;6077;72;0;Medium;Public;Near;60;62
6078;6078;96;2;Medium;Private;Near;86;71
6079;6079;83;3;Medium;Public;Near;61;66
6080;6080;69;1;Medium;Public;Far;54;65
6081;6081;96;0;Medium;Private;Near;95;75
6082;6082;100;2;Medium;Public;Near;95;74
6083;6083;63;1;High;Private;Moderate;80;65
6084;6084;94;2;Medium;Private;Near;73;71
6085;6085;76;1;Medium;Public;Near;78;65
6086;6086;81;0;Medium;Private;Near;70;65
6087;6087;97;0;Medium;Public;Moderate;88;67
6088;6088;99;2;Medium;Public;Moderate;88;67
6089;6089;70;2;Medium;Public;Near;91;66
6090;6090;69;1;Medium;Public;Near;76;67
6091;6091;63;2;Medium;Private;Near;90;66
6092;6092;82;0;Medium;Public;Near;58;65
6093;6093;61;1;Medium;Public;Far;52;59
6094;6094;76;4;High;Private;Moderate;82;69
6095;6095;63;2;High;Public;Near;55;63
6096;6096;76;1;Medium;Private;Moderate;78;65
6097;6097;62;2;Medium;Public;Near;86;61
6098;6098;93;0;High;Public;Far;70;68
6099;6099;68;3;Medium;Public;Moderate;52;65
6100;6100;73;1;Medium;Private;;94;61
6101;6101;95;0;Medium;Private;Moderate;52;69
6102;6102;90;2;High;Private;Near;95;72
6103;6103;69;2;Medium;Private;Near;53;59
6104;6104;63;0;High;Public;Moderate;87;63
6105;6105;89;3;High;Public;Near;96;69
6106;6106;76;1;High;Public;Near;95;67
6107;6107;91;1;Medium;Public;Moderate;95;70
6108;6108;78;0;Medium;Private;Moderate;94;67
6109;6109;74;1;Medium;Public;Near;76;66
6110;6110;78;5;Medium;Public;Near;78;68
6111;6111;90;1;Medium;Private;Near;81;71
6112;6112;96;3;Medium;Private;Near;95;69
6113;6113;62;0;Medium;Public;Moderate;92;65
6114;6114;81;0;Medium;Private;Near;89;66
6115;6115;61;2;High;Public;Near;84;66
6116;6116;79;3;Medium;Public;Near;81;67
6117;6117;95;1;Medium;Public;Near;96;74
6118;6118;74;3;Medium;Public;Moderate;60;66
6119;6119;97;1;High;Public;Near;60;72
6120;6120;85;0;Medium;Private;Near;99;69
6121;6121;97;0;Medium;Private;Moderate;78;68
6122;6122;90;4;Medium;Private;Near;74;71
6123;6123;64;0;Medium;Public;Near;93;61
6124;6124;69;2;Medium;Private;Near;92;65
6125;6125;76;4;High;Public;Near;59;71
6126;6126;67;0;Medium;Private;Near;59;59
6127;6127;80;1;High;Public;Near;90;71
6128;6128;79;0;High;Public;Near;89;72
6129;6129;98;1;High;Private;Moderate;61;71
6130;6130;77;0;Medium;Public;Near;92;61
6131;6131;91;1;Medium;Private;Moderate;74;67
6132;6132;98;0;High;Public;Moderate;73;67
6133;6133;95;1;Medium;Private;Near;99;74
6134;6134;68;2;Medium;Public;Near;76;66
6135;6135;80;1;Medium;Private;Near;57;63
6136;6136;74;4;High;Private;Near;64;63
6137;6137;76;1;Medium;Public;Far;67;68
6138;6138;74;1;High;Public;Near;98;65
6139;6139;93;0;High;Public;Moderate;63;66
6140;6140;78;1;;Private;Moderate;72;67
6141;6141;81;0;High;Private;Near;87;67
6142;6142;99;0;Medium;Public;Near;64;70
6143;6143;62;5;Medium;Private;Near;85;65
6144;6144;80;1;High;Public;Moderate;60;68
6145;6145;91;3;Medium;Public;Moderate;62;70
6146;6146;66;1;Medium;Public;Near;99;66
6147;6147;84;0;Medium;Private;Near;68;69
6148;6148;70;1;Medium;Public;Near;86;65
6149;6149;95;2;Low;Public;Moderate;92;68
6150;6150;73;3;Medium;Private;Far;67;65
6151;6151;73;1;Medium;Public;Near;68;70
6152;6152;84;1;High;Public;Near;89;65
6153;6153;67;3;High;Public;Near;80;67
6154;6154;71;5;Medium;Public;Near;68;64
6155;6155;77;2;Medium;Public;Moderate;87;68
6156;6156;74;4;Medium;Private;Near;93;70
6157;6157;81;1;Low;Public;Moderate;62;64
6158;6158;84;4;Medium;Public;Near;51;67
6159;6159;83;2;Low;Private;Near;64;68
6160;6160;86;5;High;Public;Near;84;67
6161;6161;72;4;Medium;Public;Moderate;96;66
6162;6162;65;2;Medium;Public;Moderate;93;66
6163;6163;90;2;High;Private;Near;61;66
6164;6164;94;2;Medium;Public;Near;94;67
6165;6165;70;2;Medium;Public;Near;91;69
6166;6166;76;3;Medium;Private;Near;87;65
6167;6167;80;4;Medium;Public;Moderate;84;68
6168;6168;81;2;Medium;Private;Near;90;67
6169;6169;86;1;High;Public;Near;93;69
6170;6170;62;3;Low;Public;Moderate;91;64
6171;6171;89;2;Medium;Public;Near;56;67
6172;6172;62;2;High;Private;Near;86;67
6173;6173;79;1;Medium;Private;Near;92;67
6174;6174;93;2;Medium;Private;Moderate;59;67
6175;6175;78;2;Medium;Public;Near;61;68
6176;6176;66;4;Medium;Public;Near;89;65
6177;6177;99;3;Medium;Public;Moderate;67;70
6178;6178;96;1;High;Public;Near;70;68
6179;6179;91;2;High;Public;Moderate;69;72
6180;6180;76;1;Medium;Public;Far;61;67
6181;6181;67;2;Medium;Public;Moderate;97;66
6182;6182;98;0;High;Private;Moderate;90;68
6183;6183;81;1;Low;Public;Near;63;64
6184;6184;94;4;Medium;Private;Near;55;75
6185;6185;74;1;Medium;Public;Moderate;69;66
6186;6186;73;0;Medium;Public;Near;71;67
6187;6187;99;1;Medium;Private;Near;50;71
6188;6188;81;0;Medium;Public;Moderate;94;68
6189;6189;66;2;High;Public;Near;93;65
6190;6190;69;0;Low;Public;Near;93;67
6191;6191;79;0;Medium;Private;Moderate;90;66
6192;6192;62;1;Medium;Public;Moderate;87;60
6193;6193;79;2;Medium;Private;Moderate;82;64
6194;6194;77;0;Medium;Public;;98;69
6195;6195;91;3;Medium;Private;Moderate;86;64
6196;6196;74;2;Medium;Private;Moderate;82;66
6197;6197;99;3;Medium;Public;Near;89;72
6198;6198;67;0;Medium;Public;Moderate;62;60
6199;6199;84;3;Medium;Public;Near;98;69
6200;6200;64;2;Medium;Public;Near;51;62
6201;6201;89;3;Medium;Private;Near;82;70
6202;6202;100;3;Low;Public;Near;54;65
6203;6203;93;2;High;Public;Near;93;77
6204;6204;82;0;Low;Public;Near;98;71
6205;6205;79;4;Medium;Public;Near;70;66
6206;6206;93;2;Medium;Public;Near;93;74
6207;6207;97;1;High;Public;Near;67;70
6208;6208;100;2;Medium;Private;Moderate;58;69
6209;6209;76;2;Medium;Public;Moderate;64;64
6210;6210;100;1;Medium;Public;Moderate;65;69
6211;6211;66;1;Medium;Public;Near;82;68
6212;6212;70;1;Medium;Public;Moderate;90;63
6213;6213;64;1;Medium;Private;Near;60;61
6214;6214;71;0;Low;Public;Near;54;61
6215;6215;91;0;High;Public;Moderate;61;65
6216;6216;94;3;Low;Private;Moderate;65;65
6217;6217;91;0;Medium;Private;Moderate;64;69
6218;6218;85;3;High;Public;Moderate;61;69
6219;6219;81;1;Medium;Public;Near;73;65
6220;6220;88;3;Medium;Public;Moderate;93;72
6221;6221;76;3;Medium;Private;Moderate;55;69
6222;6222;94;1;Medium;Public;Moderate;93;71
6223;6223;87;2;Low;Public;Moderate;75;67
6224;6224;88;0;Medium;Private;Near;83;72
6225;6225;81;0;High;Public;Near;91;70
6226;6226;95;1;High;Public;Near;65;68
6227;6227;70;3;Medium;Private;Near;98;66
6228;6228;75;4;High;Public;Near;54;68
6229;6229;91;1;High;Private;Near;76;71
6230;6230;80;2;Medium;Private;Far;63;63
6231;6231;96;2;Medium;Private;Moderate;70;70
6232;6232;74;1;High;Public;Moderate;72;65
6233;6233;75;2;Medium;Public;Near;96;70
6234;6234;96;3;Medium;Public;Near;72;65
6235;6235;79;0;Medium;Public;Moderate;85;68
6236;6236;81;1;Low;Private;Near;98;69
6237;6237;73;3;Medium;Public;Moderate;75;66
6238;6238;71;0;High;Private;Far;70;62
6239;6239;86;2;Medium;Public;Near;99;70
6240;6240;65;2;Medium;Public;Moderate;91;65
6241;6241;95;0;Medium;Public;Near;97;71
6242;6242;91;2;Medium;Private;Moderate;70;68
6243;6243;68;0;Medium;Public;Near;85;65
6244;6244;88;1;High;Private;Near;62;70
6245;6245;84;0;Medium;Public;Moderate;93;69
6246;6246;67;1;Medium;Private;Moderate;97;66
6247;6247;71;1;High;Public;Moderate;63;66
6248;6248;76;2;Medium;Public;Near;55;67
6249;6249;88;1;Medium;Public;Moderate;60;63
6250;6250;86;2;Medium;Private;Moderate;82;70
6251;6251;81;0;Medium;Public;Far;64;65
6252;6252;91;3;Medium;Private;Moderate;82;70
6253;6253;90;1;High;Public;Moderate;68;74
6254;6254;85;0;Medium;Public;Moderate;96;69
6255;6255;91;0;Medium;Public;Near;73;68
6256;6256;73;1;High;Private;Near;75;64
6257;6257;95;2;Medium;Public;Near;67;73
6258;6258;85;4;High;Public;Moderate;54;66
6259;6259;93;0;High;Public;Moderate;75;65
6260;6260;82;0;Medium;Private;Moderate;89;66
6261;6261;69;0;Medium;Public;Near;98;67
6262;6262;82;0;Medium;Public;Near;54;67
6263;6263;75;0;;Private;Near;90;66
6264;6264;88;3;Medium;Public;Near;63;69
6265;6265;79;4;Medium;Private;Near;91;69
6266;6266;93;2;Medium;Public;Far;67;68
6267;6267;87;1;Medium;Public;Near;56;64
6268;6268;87;1;Medium;Public;Near;81;70
6269;6269;69;1;Medium;Public;Near;95;67
6270;6270;99;1;Medium;Public;Far;59;68
6271;6271;94;0;Medium;Public;Moderate;51;67
6272;6272;92;1;Medium;Public;Near;94;73
6273;6273;73;1;Medium;Public;Far;85;65
6274;6274;81;3;High;Public;Near;90;69
6275;6275;65;1;Medium;Private;Near;53;63
6276;6276;82;3;Low;Public;Near;95;68
6277;6277;66;0;Medium;Public;Near;71;64
6278;6278;82;2;High;Public;Moderate;95;68
6279;6279;86;2;High;Public;Far;53;66
6280;6280;76;2;High;Public;Moderate;94;65
6281;6281;80;4;Medium;Private;Near;84;69
6282;6282;95;2;High;Public;Near;78;69
6283;6283;64;2;High;Public;Near;53;64
6284;6284;92;0;High;Public;Near;84;74
6285;6285;67;1;High;Public;Near;80;64
6286;6286;61;3;High;Public;Near;86;63
6287;6287;67;0;Medium;Public;Moderate;86;64
6288;6288;91;3;High;Public;Moderate;72;71
6289;6289;76;2;Medium;Public;Near;60;68
6290;6290;95;4;Medium;Public;Near;96;72
6291;6291;81;1;Medium;Private;Near;96;67
6292;6292;61;0;Medium;Private;Near;61;64
6293;6293;89;2;High;Public;Near;82;70
6294;6294;64;2;Medium;Public;Near;60;65
6295;6295;92;2;Medium;Public;Moderate;93;69
6296;6296;67;2;Low;Public;Moderate;55;65
6297;6297;74;1;Medium;Public;Near;100;66
6298;6298;90;0;Medium;Public;Moderate;81;67
6299;6299;98;1;Medium;Public;Near;51;68
6300;6300;75;0;Medium;Private;Moderate;94;65
6301;6301;93;0;Low;Public;Near;84;68
6302;6302;68;2;Medium;Public;Near;85;63
6303;6303;92;1;Medium;Private;Near;64;71
6304;6304;86;1;Medium;Public;Near;67;71
6305;6305;68;2;High;Public;Near;96;65
6306;6306;72;2;Low;Public;Far;82;65
6307;6307;65;1;Medium;Public;Moderate;51;61
6308;6308;75;0;High;Public;Near;66;68
6309;6309;68;4;Medium;Private;Near;80;65
6310;6310;86;0;High;Public;Moderate;57;66
6311;6311;100;2;Medium;Public;Moderate;55;69
6312;6312;60;3;Low;Private;Moderate;53;65
6313;6313;82;1;Low;Public;Near;82;65
6314;6314;83;2;High;Private;Moderate;66;70
6315;6315;97;1;Medium;Private;Moderate;69;70
6316;6316;80;2;Medium;Public;Near;53;67
6317;6317;82;3;Medium;Public;Near;87;75
6318;6318;79;3;High;Private;Moderate;88;65
6319;6319;71;2;Medium;Private;Moderate;91;66
6320;6320;62;2;Medium;Public;;83;67
6321;6321;76;0;;Private;Far;89;67
6322;6322;62;2;Medium;Public;Near;79;62
6323;6323;82;0;Medium;Private;Near;75;66
6324;6324;72;1;High;Public;Near;63;66
6325;6325;81;0;Medium;Public;Far;53;64
6326;6326;65;2;Medium;Public;Near;65;60
6327;6327;97;3;Low;Private;Near;84;70
6328;6328;96;2;Low;Public;Near;96;72
6329;6329;68;0;High;Public;Near;63;67
6330;6330;74;1;Medium;Public;Moderate;83;67
6331;6331;85;1;High;Public;Near;74;72
6332;6332;64;1;High;Public;Moderate;81;63
6333;6333;74;0;High;Public;Far;50;60
6334;6334;70;1;High;Public;Near;56;65
6335;6335;97;2;High;Public;Moderate;61;72
6336;6336;94;0;High;Private;Near;95;70
6337;6337;83;1;High;Public;Near;52;71
6338;6338;81;1;High;Private;Moderate;78;66
6339;6339;97;2;High;Public;Moderate;96;72
6340;6340;97;3;High;Public;Near;83;73
6341;6341;99;2;Medium;Public;Near;74;71
6342;6342;65;4;High;Public;Far;69;64
6343;6343;66;1;Medium;Private;Moderate;81;66
6344;6344;87;1;Medium;Public;Near;74;69
6345;6345;82;1;High;Private;Near;85;66
6346;6346;61;0;High;Public;Near;81;63
6347;6347;62;0;High;Public;Near;78;62
6348;6348;96;1;High;Public;Near;98;98
6349;6349;95;1;Medium;Private;Near;92;71
6350;6350;74;0;Medium;Public;Near;80;66
6351;6351;96;2;Medium;Public;Moderate;77;75
6352;6352;84;1;Medium;Private;Near;86;68
6353;6353;92;2;High;Public;Near;90;69
