Student_ID;Sleep_Hours;Motivation_Level;Physical_Activity;Learning_Disabilities;Gender
6353;7;Medium;5;No;Male
6354;6;High;3;No;Male
6355;7;Low;4;No;Female
6356;9;Low;3;Yes;Female
6357;9;Medium;3;No;Male
6358;7;Low;3;No;Male
6359;7;Medium;3;No;Male
6360;8;High;3;No;Female
6361;6;Medium;3;No;Male
6362;8;High;3;No;Male
6363;7;Medium;2;No;Female
6364;7;High;3;No;Male
6365;7;Low;2;No;Male
6366;7;High;3;No;Male
6367;10;Low;3;No;Male
6368;6;Medium;5;No;Male
6369;6;Medium;4;No;Male
6370;9;High;3;No;Male
6371;8;Medium;2;No;Female
6372;8;Medium;1;No;Female
6373;5;High;1;No;Male
6374;7;High;4;No;Male
6375;8;Low;3;No;Female
6376;6;High;4;No;Male
6377;8;Medium;5;No;Male
6378;7;High;3;No;Male
6379;6;Low;4;No;Female
6380;9;Low;4;No;Male
6381;9;Medium;3;No;Female
6382;7;Low;4;No;Female
6383;8;Medium;5;No;Female
6384;9;Medium;1;No;Male
6385;6;Medium;2;No;Female
6386;8;Medium;3;Yes;Male
6387;6;Medium;3;No;Male
6388;5;Medium;0;Yes;Male
6389;6;Low;3;No;Male
6390;5;High;2;No;Female
6391;8;High;4;No;Male
6392;6;Low;4;No;Male
6393;5;High;3;No;Male
6394;8;Low;4;No;Female
6395;8;Medium;4;No;Male
6396;7;Medium;5;No;Female
6397;8;Medium;4;No;Female
6398;6;Low;3;No;Female
6399;6;High;4;No;Male
6400;8;High;2;No;Female
6401;9;High;4;No;Male
6402;6;Low;2;No;Female
6403;6;High;4;No;Female
6404;8;Medium;3;No;Male
6405;8;Medium;1;No;Female
6406;7;High;4;No;Male
6407;9;Medium;2;No;Male
6408;10;Medium;2;No;Male
6409;8;Medium;4;No;Female
6410;6;Medium;3;No;Female
6411;8;High;4;No;Female
6412;6;High;3;No;Female
6413;9;Medium;3;No;Male
6414;6;Low;3;No;Female
6415;7;Medium;3;Yes;Male
6416;6;Medium;3;No;Female
6417;7;Low;2;No;Female
6418;7;Medium;3;No;Male
6419;8;High;3;No;Male
6420;7;Medium;2;No;Male
6421;7;High;4;No;Female
6422;6;Medium;3;No;Male
6423;7;Medium;2;No;Male
6424;5;Medium;2;No;Female
6425;9;Medium;4;No;Male
6426;7;Medium;3;No;Male
6427;9;Medium;3;No;Female
6428;7;Low;3;No;Male
6429;4;Low;4;No;Female
6430;6;High;3;No;Male
6431;7;Low;4;No;Male
6432;7;Medium;2;No;Male
6433;8;High;3;Yes;Male
6434;7;High;4;No;Female
6435;6;Low;2;No;Female
6436;6;High;2;No;Male
6437;6;Medium;2;No;Male
6438;8;Medium;2;No;Male
6439;8;Medium;4;No;Male
6440;6;High;2;No;Male
6441;9;Low;5;No;Female
6442;8;High;4;No;Male
6443;6;Low;4;No;Male
6444;7;Medium;3;No;Male
6445;8;Low;2;No;Male
6446;5;Medium;3;No;Female
6447;5;Low;4;Yes;Male
6448;8;Medium;4;No;Male
6449;6;Low;2;No;Male
6450;9;High;3;No;Female
6451;10;Low;1;Yes;Male
6452;8;Medium;3;No;Female
6453;8;Medium;3;No;Male
6454;5;Low;3;Yes;Female
6455;5;Medium;3;No;Female
6456;7;Medium;2;No;Male
6457;5;Medium;3;No;Female
6458;7;High;2;No;Female
6459;6;Low;1;Yes;Male
6460;7;High;2;Yes;Male
6461;7;High;1;No;Female
6462;8;Low;5;No;Female
6463;7;Medium;2;No;Female
6464;6;Medium;4;No;Female
6465;5;Medium;3;No;Female
6466;7;Medium;2;Yes;Female
6467;4;Medium;1;No;Male
6468;9;Medium;3;No;Male
6469;8;Low;4;Yes;Female
6470;8;Medium;3;Yes;Male
6471;6;High;2;No;Male
6472;8;Low;4;Yes;Female
6473;6;Medium;5;No;Male
6474;7;Medium;3;No;Male
6475;6;Medium;4;No;Male
6476;7;Medium;3;No;Female
6477;5;Low;2;No;Female
6478;7;Medium;3;No;Male
6479;5;Medium;4;No;Male
6480;10;Medium;3;No;Male
6481;7;Low;3;No;Male
6482;7;Low;0;No;Male
6483;8;Medium;3;No;Male
6484;5;Low;3;Yes;Male
6485;6;Medium;2;No;Male
6486;8;High;4;No;Male
6487;7;Low;1;No;Female
6488;6;Medium;2;No;Female
6489;8;Medium;3;No;Female
6490;7;Low;4;No;Female
6491;8;Medium;3;No;Male
6492;8;Medium;3;No;Female
6493;6;Medium;3;No;Male
6494;7;Low;3;No;Female
6495;4;Low;3;No;Female
6496;6;Low;4;No;Female
6497;7;High;3;No;Female
6498;8;Low;3;No;Female
6499;8;Medium;3;No;Female
6500;6;Medium;5;No;Male
6501;6;Medium;2;No;Female
6502;9;Medium;2;No;Male
6503;7;Medium;2;No;Female
6504;7;High;2;No;Male
6505;8;Low;3;No;Male
6506;7;Low;2;No;Female
6507;7;High;3;No;Male
6508;7;High;1;No;Female
6509;6;Medium;5;Yes;Male
6510;7;High;3;No;Female
6511;4;Medium;4;No;Female
6512;6;Medium;3;No;Female
6513;8;High;4;No;Male
6514;8;Medium;3;No;Male
6515;9;High;4;No;Female
6516;8;Medium;4;No;Male
6517;8;Medium;1;No;Male
6518;7;Medium;2;No;Female
6519;6;Medium;3;No;Male
6520;8;Medium;4;No;Male
6521;7;Medium;3;No;Male
6522;6;Medium;2;No;Male
6523;6;Low;3;No;Female
6524;7;High;3;No;Male
6525;9;Medium;3;No;Female
6526;7;Medium;4;Yes;Male
6527;7;Medium;2;No;Male
6528;8;Medium;3;No;Male
6529;8;Medium;2;Yes;Male
6530;7;High;2;No;Female
6531;7;High;2;No;Female
6532;6;Medium;2;No;Male
6533;9;Medium;4;No;Female
6534;6;Medium;2;No;Male
6535;9;Medium;4;No;Male
6536;7;High;3;No;Male
6537;7;High;4;No;Female
6538;8;Medium;3;No;Male
6539;6;Medium;4;No;Female
6540;8;High;4;No;Male
6541;7;High;2;No;Male
6542;8;Medium;5;No;Male
6543;6;Medium;2;No;Female
6544;6;High;2;No;Female
6545;4;Low;3;No;Male
6546;6;Low;3;No;Female
6547;6;Low;2;No;Male
6548;6;Low;4;No;Female
6549;7;High;3;No;Female
6550;7;Low;4;No;Female
6551;8;Medium;3;No;Female
6552;8;High;4;Yes;Male
6553;8;High;3;No;Female
6554;8;Medium;3;No;Male
6555;7;Medium;4;No;Male
6556;7;Medium;2;No;Male
6557;8;Low;3;No;Male
6558;8;Low;2;No;Male
6559;5;Low;2;No;Male
6560;7;Medium;3;No;Male
6561;4;Low;4;No;Male
6562;4;Medium;3;No;Female
6563;6;High;3;No;Male
6564;7;Medium;4;No;Female
6565;6;Medium;3;No;Male
6566;4;High;3;No;Male
6567;8;Low;3;No;Male
6568;6;Medium;3;No;Male
6569;8;Low;1;No;Female
6570;6;Medium;2;No;Female
6571;6;Medium;3;No;Male
6572;8;Low;4;No;Male
6573;6;Low;3;No;Female
6574;7;High;3;No;Male
6575;7;Medium;4;No;Male
6576;5;Medium;3;No;Female
6577;8;Medium;3;No;Male
6578;6;High;4;No;Female
6579;5;Low;3;No;Female
6580;6;Medium;2;No;Male
6581;8;High;3;No;Male
6582;5;Medium;3;No;Male
6583;8;Medium;3;No;Male
6584;8;High;3;No;Female
6585;7;Medium;5;No;Female
6586;7;High;3;No;Male
6587;7;Low;2;No;Male
6588;8;High;3;No;Male
6589;6;Medium;4;Yes;Male
6590;5;Medium;2;No;Female
6591;7;High;3;No;Female
6592;8;High;2;No;Male
6593;8;Low;5;Yes;Male
6594;10;High;4;No;Female
6595;7;Low;4;No;Male
6596;7;Low;3;No;Female
6597;7;Low;3;No;Male
6598;6;High;2;No;Female
6599;6;Medium;2;No;Female
6600;5;Low;2;No;Female
6601;4;Medium;3;No;Female
6602;6;Low;4;No;Female
6603;7;Medium;2;No;Female
6604;8;Medium;2;No;Female
6605;6;Low;2;No;Female
6606;6;High;3;No;Female
6607;9;Medium;4;No;Male
