Family_ID;Student_ID;Parental_Involvement;Family_Income;Parental_Education_Level
5931;5931;Low;High;College
5932;5932;Medium;Medium;High School
5933;5933;Medium;Low;College
5934;5934;Medium;Low;Postgraduate
5935;5935;Low;Medium;Postgraduate
5936;5936;High;Low;High School
5937;5937;High;Medium;Postgraduate
5938;5938;High;High;College
5939;5939;Medium;High;College
5940;5940;Medium;Medium;High School
5941;5941;Low;Medium;High School
5942;5942;High;High;High School
5943;5943;Low;Low;Postgraduate
5944;5944;Medium;Medium;High School
5945;5945;Medium;Medium;Postgraduate
5946;5946;Medium;Medium;College
5947;5947;Medium;High;College
5948;5948;Low;Low;High School
5949;5949;Medium;Medium;Postgraduate
5950;5950;High;Low;High School
5951;5951;High;Medium;College
5952;5952;Medium;Low;College
5953;5953;Medium;Medium;Postgraduate
5954;5954;Low;Low;Postgraduate
5955;5955;Medium;Medium;High School
5956;5956;Medium;Medium;Postgraduate
5957;5957;Medium;Medium;High School
5958;5958;High;Low;High School
5959;5959;Medium;High;Postgraduate
5960;5960;Low;High;College
5961;5961;Medium;Medium;High School
5962;5962;Low;Low;High School
5963;5963;High;Medium;High School
5964;5964;Low;Medium;Postgraduate
5965;5965;Medium;Medium;Postgraduate
5966;5966;Medium;High;College
5967;5967;Medium;High;High School
5968;5968;Low;Medium;High School
5969;5969;Medium;Medium;College
5970;5970;Low;Low;College
5971;5971;Medium;Low;Postgraduate
5972;5972;High;Low;Postgraduate
5973;5973;Medium;Low;High School
5974;5974;Medium;Medium;Postgraduate
5975;5975;High;Medium;Postgraduate
5976;5976;Medium;Medium;College
5977;5977;High;Low;College
5978;5978;Low;Low;Postgraduate
5979;5979;High;Medium;High School
5980;5980;Medium;Low;High School
5981;5981;High;Low;College
5982;5982;Low;High;College
5983;5983;Medium;Medium;College
5984;5984;Low;High;College
5985;5985;High;Low;High School
5986;5986;Medium;High;High School
5987;5987;High;Medium;College
5988;5988;Medium;Medium;College
5989;5989;Low;High;High School
5990;5990;Medium;Medium;College
5991;5991;Medium;Low;College
5992;5992;High;High;High School
5993;5993;Medium;High;College
5994;5994;High;Medium;College
5995;5995;Medium;Low;High School
5996;5996;Medium;High;High School
5997;5997;High;Medium;Postgraduate
5998;5998;Medium;Low;College
5999;5999;Low;High;High School
6000;6000;Medium;Low;Postgraduate
6001;6001;Low;Low;High School
6002;6002;High;Medium;High School
6003;6003;High;Low;High School
6004;6004;High;Medium;College
6005;6005;High;Low;College
6006;6006;Medium;Medium;College
6007;6007;Low;Low;College
6008;6008;High;High;College
6009;6009;Medium;Medium;High School
6010;6010;Medium;Low;Postgraduate
6011;6011;High;Medium;College
6012;6012;Medium;Low;College
6013;6013;Low;Medium;High School
6014;6014;High;Low;High School
6015;6015;Medium;Medium;College
6016;6016;High;High;High School
6017;6017;Medium;Medium;College
6018;6018;Medium;Medium;High School
6019;6019;Low;High;College
6020;6020;High;Medium;College
6021;6021;Medium;High;High School
6022;6022;Medium;Medium;High School
6023;6023;Medium;Medium;High School
6024;6024;Medium;Low;High School
6025;6025;Medium;Medium;High School
6026;6026;Medium;Low;High School
6027;6027;Medium;Low;High School
6028;6028;Medium;Low;College
6029;6029;Medium;Medium;High School
6030;6030;Low;Medium;College
6031;6031;Medium;Medium;College
6032;6032;Medium;Medium;High School
6033;6033;Medium;High;Postgraduate
6034;6034;High;Low;High School
6035;6035;Low;Low;College
6036;6036;Medium;Low;Postgraduate
6037;6037;Low;Low;Postgraduate
6038;6038;High;Medium;High School
6039;6039;High;Low;High School
6040;6040;Medium;Medium;College
6041;6041;High;Medium;Postgraduate
6042;6042;Medium;Medium;College
6043;6043;Low;Medium;High School
6044;6044;Medium;Medium;College
6045;6045;Medium;Medium;College
6046;6046;Medium;Medium;College
6047;6047;Medium;Medium;Postgraduate
6048;6048;Medium;Medium;Postgraduate
6049;6049;High;High;Postgraduate
6050;6050;Medium;High;Postgraduate
6051;6051;Low;Medium;High School
6052;6052;Medium;Medium;High School
6053;6053;Medium;Low;High School
6054;6054;Low;Medium;College
6055;6055;Low;Medium;High School
6056;6056;Medium;High;High School
6057;6057;Medium;Low;High School
6058;6058;High;Low;College
6059;6059;Low;Medium;High School
6060;6060;Low;Medium;High School
6061;6061;Medium;Medium;High School
6062;6062;High;Low;Postgraduate
6063;6063;Medium;Medium;Postgraduate
6064;6064;Medium;Medium;College
6065;6065;Low;Low;High School
6066;6066;Medium;High;High School
6067;6067;Medium;Medium;Postgraduate
6068;6068;Medium;High;Postgraduate
6069;6069;Medium;Medium;College
6070;6070;Medium;Medium;College
6071;6071;Low;High;High School
6072;6072;High;Low;College
6073;6073;Medium;High;High School
6074;6074;High;Low;High School
6075;6075;Medium;Low;Postgraduate
6076;6076;Medium;Medium;Postgraduate
6077;6077;Low;Low;Postgraduate
6078;6078;Medium;High;High School
6079;6079;Medium;High;High School
6080;6080;High;Low;College
6081;6081;Medium;High;High School
6082;6082;High;Low;College
6083;6083;Medium;Medium;High School
6084;6084;Medium;Low;Postgraduate
6085;6085;High;Low;Postgraduate
6086;6086;Medium;Low;College
6087;6087;Medium;Low;High School
6088;6088;Medium;Low;High School
6089;6089;Medium;Medium;High School
6090;6090;High;Medium;High School
6091;6091;Medium;Low;Postgraduate
6092;6092;Low;Medium;High School
6093;6093;High;Low;High School
6094;6094;High;Low;High School
6095;6095;Medium;Low;High School
6096;6096;Low;Medium;High School
6097;6097;Medium;Low;High School
6098;6098;Low;Medium;Postgraduate
6099;6099;Medium;Low;College
6100;6100;Low;Low;College
6101;6101;Medium;Low;Postgraduate
6102;6102;Low;High;College
6103;6103;Medium;Medium;High School
6104;6104;Medium;High;College
6105;6105;Medium;Low;High School
6106;6106;Low;Low;Postgraduate
6107;6107;Low;Medium;College
6108;6108;Medium;Low;Postgraduate
6109;6109;Medium;Low;College
6110;6110;Medium;High;High School
6111;6111;Low;Low;Postgraduate
6112;6112;High;Medium;High School
6113;6113;High;High;
6114;6114;Medium;Low;Postgraduate
6115;6115;Medium;Medium;High School
6116;6116;High;High;High School
6117;6117;High;Medium;Postgraduate
6118;6118;High;Low;High School
6119;6119;Medium;Medium;College
6120;6120;High;Low;College
6121;6121;Low;Medium;High School
6122;6122;Medium;Low;High School
6123;6123;Medium;Low;High School
6124;6124;Medium;Low;High School
6125;6125;Medium;Low;Postgraduate
6126;6126;Low;Low;High School
6127;6127;High;Medium;Postgraduate
6128;6128;Medium;High;Postgraduate
6129;6129;High;Low;College
6130;6130;Low;Low;High School
6131;6131;Medium;Medium;College
6132;6132;Medium;Low;College
6133;6133;Medium;Medium;High School
6134;6134;High;Medium;High School
6135;6135;Medium;Low;High School
6136;6136;Medium;High;High School
6137;6137;High;Low;High School
6138;6138;Medium;High;High School
6139;6139;Medium;Low;High School
6140;6140;Medium;Low;High School
6141;6141;Medium;Low;College
6142;6142;Medium;Medium;High School
6143;6143;Low;Low;High School
6144;6144;Medium;High;High School
6145;6145;Medium;Low;College
6146;6146;High;Medium;College
6147;6147;High;Low;Postgraduate
6148;6148;Medium;High;High School
6149;6149;Medium;Medium;Postgraduate
6150;6150;Low;High;High School
6151;6151;Medium;Medium;High School
6152;6152;Low;Low;High School
6153;6153;High;Medium;College
6154;6154;High;Low;College
6155;6155;Medium;Low;Postgraduate
6156;6156;Medium;High;High School
6157;6157;Low;Medium;High School
6158;6158;High;High;High School
6159;6159;High;Medium;High School
6160;6160;Medium;Low;High School
6161;6161;Medium;High;College
6162;6162;Medium;Medium;College
6163;6163;Medium;Low;High School
6164;6164;Low;Low;College
6165;6165;Medium;Low;College
6166;6166;Low;Low;College
6167;6167;Low;Low;College
6168;6168;Low;Low;High School
6169;6169;Medium;Low;College
6170;6170;Medium;High;High School
6171;6171;Medium;Medium;College
6172;6172;High;Medium;High School
6173;6173;Medium;Low;College
6174;6174;Medium;Low;High School
6175;6175;Medium;Low;College
6176;6176;Medium;Low;High School
6177;6177;Low;High;College
6178;6178;Medium;Low;College
6179;6179;High;Medium;High School
6180;6180;Medium;Medium;Postgraduate
6181;6181;High;Medium;High School
6182;6182;Low;High;High School
6183;6183;Medium;Low;
6184;6184;Medium;Medium;High School
6185;6185;High;Medium;College
6186;6186;High;Low;Postgraduate
6187;6187;High;High;High School
6188;6188;Low;Low;College
6189;6189;Medium;Low;High School
6190;6190;Low;High;College
6191;6191;Low;High;College
6192;6192;Low;Medium;High School
6193;6193;Medium;Low;Postgraduate
6194;6194;Medium;High;Postgraduate
6195;6195;Medium;Low;College
6196;6196;Medium;Low;High School
6197;6197;High;Low;College
6198;6198;Low;Low;High School
6199;6199;Low;Medium;High School
6200;6200;Medium;Low;High School
6201;6201;Medium;Medium;College
6202;6202;Low;Low;High School
6203;6203;High;Low;High School
6204;6204;Medium;Low;High School
6205;6205;Medium;Low;High School
6206;6206;Medium;Low;Postgraduate
6207;6207;Medium;Medium;High School
6208;6208;Medium;Medium;High School
6209;6209;Medium;Low;College
6210;6210;Medium;High;College
6211;6211;High;Low;High School
6212;6212;Medium;Low;High School
6213;6213;Medium;Medium;High School
6214;6214;Medium;Low;College
6215;6215;Medium;Low;High School
6216;6216;Medium;Low;High School
6217;6217;High;High;High School
6218;6218;High;Medium;High School
6219;6219;Low;High;High School
6220;6220;Low;Low;Postgraduate
6221;6221;High;Low;High School
6222;6222;High;Medium;College
6223;6223;Medium;Low;High School
6224;6224;Medium;Low;High School
6225;6225;High;High;High School
6226;6226;Low;Low;High School
6227;6227;Medium;High;Postgraduate
6228;6228;Medium;Low;High School
6229;6229;High;Low;College
6230;6230;Low;Low;
6231;6231;Medium;Medium;College
6232;6232;Medium;Low;College
6233;6233;High;Medium;High School
6234;6234;Medium;Medium;High School
6235;6235;High;Medium;High School
6236;6236;High;Medium;High School
6237;6237;Medium;Medium;High School
6238;6238;Low;Medium;High School
6239;6239;Medium;Medium;High School
6240;6240;High;High;College
6241;6241;Low;Medium;Postgraduate
6242;6242;Medium;Low;Postgraduate
6243;6243;Low;Medium;Postgraduate
6244;6244;Low;High;High School
6245;6245;Medium;High;High School
6246;6246;Medium;Medium;College
6247;6247;Medium;Low;
6248;6248;High;Low;High School
6249;6249;Low;Low;High School
6250;6250;Low;Low;High School
6251;6251;High;High;High School
6252;6252;Medium;Medium;High School
6253;6253;Medium;Low;High School
6254;6254;High;Low;
6255;6255;High;Low;College
6256;6256;Medium;High;College
6257;6257;High;Medium;High School
6258;6258;Medium;Low;College
6259;6259;Medium;Medium;High School
6260;6260;High;Medium;College
6261;6261;Medium;Medium;High School
6262;6262;Medium;Medium;High School
6263;6263;Medium;Medium;Postgraduate
6264;6264;Medium;Low;Postgraduate
6265;6265;Medium;High;Postgraduate
6266;6266;Medium;Low;College
6267;6267;Low;High;College
6268;6268;Medium;High;High School
6269;6269;Medium;Low;Postgraduate
6270;6270;Low;Medium;High School
6271;6271;Medium;High;College
6272;6272;High;Medium;Postgraduate
6273;6273;Medium;Medium;High School
6274;6274;Medium;High;Postgraduate
6275;6275;Medium;Medium;Postgraduate
6276;6276;Medium;Low;High School
6277;6277;Medium;Medium;High School
6278;6278;Low;Low;Postgraduate
6279;6279;Medium;Low;High School
6280;6280;Medium;Low;High School
6281;6281;Medium;Low;Postgraduate
6282;6282;Low;Low;High School
6283;6283;Low;Low;College
6284;6284;High;Medium;Postgraduate
6285;6285;High;Low;High School
6286;6286;Medium;Medium;High School
6287;6287;High;High;College
6288;6288;Medium;Medium;High School
6289;6289;Low;Medium;High School
6290;6290;Medium;Medium;College
6291;6291;Medium;Low;Postgraduate
6292;6292;Medium;Low;High School
6293;6293;Medium;High;College
6294;6294;High;Medium;College
6295;6295;High;High;College
6296;6296;High;Low;College
6297;6297;High;Low;College
6298;6298;High;Medium;High School
6299;6299;Medium;High;College
6300;6300;Medium;Medium;High School
6301;6301;Medium;Medium;College
6302;6302;Medium;Medium;College
6303;6303;Medium;Medium;High School
6304;6304;High;Low;College
6305;6305;High;Low;Postgraduate
6306;6306;Medium;Medium;Postgraduate
6307;6307;Medium;High;High School
6308;6308;High;Low;High School
6309;6309;Low;Low;College
6310;6310;Low;Medium;High School
6311;6311;High;Low;High School
6312;6312;High;Low;High School
6313;6313;Medium;Low;High School
6314;6314;High;Medium;Postgraduate
6315;6315;Medium;Low;High School
6316;6316;Medium;Low;High School
6317;6317;Medium;Low;High School
6318;6318;Low;Medium;High School
6319;6319;Medium;Low;High School
6320;6320;High;Medium;College
6321;6321;Low;Low;Postgraduate
6322;6322;Low;Low;High School
6323;6323;Medium;Low;College
6324;6324;Low;Low;
6325;6325;High;Medium;High School
6326;6326;Low;Medium;High School
6327;6327;Medium;Low;Postgraduate
6328;6328;Medium;Low;College
6329;6329;High;Low;College
6330;6330;Medium;High;High School
6331;6331;Medium;Medium;Postgraduate
6332;6332;High;High;High School
6333;6333;Low;Low;High School
6334;6334;Medium;High;High School
6335;6335;High;Medium;Postgraduate
6336;6336;Medium;Medium;High School
6337;6337;High;Medium;College
6338;6338;Low;Low;College
6339;6339;Low;Low;College
6340;6340;Low;Medium;Postgraduate
6341;6341;High;Medium;College
6342;6342;High;Low;College
6343;6343;Medium;High;College
6344;6344;Medium;High;College
6345;6345;Low;Medium;Postgraduate
6346;6346;Medium;High;High School
6347;6347;Medium;Medium;High School
6348;6348;High;High;High School
6349;6349;High;Medium;College
6350;6350;High;Low;Postgraduate
6351;6351;Medium;Medium;High School
6352;6352;High;Low;High School
6353;6353;High;Medium;High School
6354;6354;Medium;Medium;High School
6355;6355;Medium;Medium;High School
6356;6356;Medium;Medium;High School
6357;6357;Medium;Medium;High School
6358;6358;High;High;College
6359;6359;Medium;Low;College
6360;6360;High;Low;College
6361;6361;Low;Medium;High School
6362;6362;High;Medium;Postgraduate
6363;6363;High;High;College
6364;6364;Medium;Medium;College
6365;6365;High;Low;College
6366;6366;Medium;High;High School
6367;6367;Medium;Medium;High School
6368;6368;Medium;Low;Postgraduate
6369;6369;Medium;Medium;Postgraduate
6370;6370;High;Medium;High School
6371;6371;Low;Low;High School
6372;6372;Medium;Low;High School
6373;6373;High;Low;College
6374;6374;Low;High;College
6375;6375;Low;Medium;College
6376;6376;Medium;Medium;High School
6377;6377;Medium;High;High School
6378;6378;Low;Medium;Postgraduate
6379;6379;Low;Low;College
6380;6380;Low;Medium;High School
6381;6381;Medium;Medium;High School
6382;6382;Medium;Medium;High School
6383;6383;High;High;High School
6384;6384;Medium;Low;High School
6385;6385;High;High;Postgraduate
6386;6386;High;Low;High School
6387;6387;High;High;High School
6388;6388;Medium;Medium;Postgraduate
6389;6389;High;Low;High School
6390;6390;High;Medium;College
6391;6391;Medium;High;High School
6392;6392;Low;Medium;College
6393;6393;Medium;Low;High School
6394;6394;Low;High;Postgraduate
6395;6395;Medium;Medium;Postgraduate
6396;6396;Medium;Medium;High School
6397;6397;Medium;High;Postgraduate
6398;6398;High;Medium;High School
6399;6399;Medium;Medium;High School
6400;6400;Medium;Medium;High School
6401;6401;Medium;Medium;High School
6402;6402;Medium;High;High School
6403;6403;Medium;Low;College
6404;6404;High;High;College
6405;6405;Medium;Medium;High School
6406;6406;Medium;Medium;Postgraduate
6407;6407;Medium;High;High School
6408;6408;High;Low;High School
6409;6409;High;Medium;High School
6410;6410;Medium;Low;Postgraduate
6411;6411;Medium;Medium;High School
6412;6412;High;Medium;
6413;6413;High;Low;High School
