AF_ID;Student_ID;Hours_Studied;Access_to_Resources;Extracurricular_Activities;Internet_Access;Peer_Influence
5591;5591;17;High;No;Yes;Positive
5592;5592;18;Medium;Yes;Yes;Positive
5593;5593;15;Medium;No;Yes;Positive
5594;5594;22;Medium;Yes;Yes;Neutral
5595;5595;27;High;No;Yes;Positive
5596;5596;10;High;Yes;Yes;Positive
5597;5597;22;Medium;Yes;Yes;Negative
5598;5598;18;High;Yes;Yes;Positive
5599;5599;21;High;Yes;Yes;Positive
5600;5600;23;Medium;Yes;Yes;Positive
5601;5601;19;Medium;No;Yes;Positive
5602;5602;19;Medium;Yes;Yes;Neutral
5603;5603;19;High;No;Yes;Neutral
5604;5604;26;Medium;No;Yes;Neutral
5605;5605;23;High;No;Yes;Neutral
5606;5606;21;Medium;Yes;Yes;Negative
5607;5607;12;Low;Yes;Yes;Positive
5608;5608;18;Low;Yes;Yes;Positive
5609;5609;25;Low;Yes;Yes;Positive
5610;5610;20;Low;Yes;Yes;Positive
5611;5611;24;Medium;Yes;Yes;Negative
5612;5612;31;Medium;Yes;Yes;Positive
5613;5613;26;Low;No;Yes;Positive
5614;5614;21;Medium;Yes;Yes;Negative
5615;5615;17;Medium;Yes;Yes;Positive
5616;5616;5;Low;Yes;Yes;Neutral
5617;5617;19;Medium;Yes;Yes;Neutral
5618;5618;18;High;No;Yes;Neutral
5619;5619;22;Low;No;Yes;Neutral
5620;5620;19;Low;No;Yes;Positive
5621;5621;18;High;No;Yes;Negative
5622;5622;9;High;Yes;Yes;Neutral
5623;5623;14;Medium;Yes;Yes;Negative
5624;5624;23;Medium;No;Yes;Positive
5625;5625;30;High;No;Yes;Positive
5626;5626;19;High;No;No;Positive
5627;5627;22;Medium;No;Yes;Neutral
5628;5628;26;Medium;Yes;Yes;Positive
5629;5629;15;Medium;No;Yes;Positive
5630;5630;22;Low;Yes;Yes;Negative
5631;5631;16;High;Yes;Yes;Negative
5632;5632;25;Medium;Yes;Yes;Positive
5633;5633;21;Medium;Yes;Yes;Positive
5634;5634;22;High;Yes;Yes;Positive
5635;5635;15;Low;Yes;Yes;Neutral
5636;5636;24;Low;Yes;Yes;Neutral
5637;5637;33;Medium;Yes;Yes;Neutral
5638;5638;14;Medium;Yes;Yes;Negative
5639;5639;18;High;No;Yes;Negative
5640;5640;21;Low;No;Yes;Negative
5641;5641;25;Medium;Yes;Yes;Positive
5642;5642;17;Medium;No;Yes;Negative
5643;5643;3;High;Yes;Yes;Neutral
5644;5644;28;Medium;Yes;Yes;Positive
5645;5645;25;Medium;Yes;Yes;Neutral
5646;5646;10;High;Yes;Yes;Positive
5647;5647;16;High;No;Yes;Positive
5648;5648;29;High;Yes;No;Positive
5649;5649;29;Medium;Yes;No;Neutral
5650;5650;26;Medium;Yes;Yes;Positive
5651;5651;19;Medium;No;Yes;Neutral
5652;5652;20;High;Yes;Yes;Negative
5653;5653;19;High;No;Yes;Neutral
5654;5654;27;High;No;Yes;Negative
5655;5655;15;High;No;No;Positive
5656;5656;15;Low;No;Yes;Negative
5657;5657;26;High;Yes;Yes;Negative
5658;5658;20;High;Yes;Yes;Neutral
5659;5659;28;High;No;No;Positive
5660;5660;16;High;Yes;Yes;Positive
5661;5661;20;Medium;Yes;Yes;Neutral
5662;5662;14;Medium;Yes;Yes;Neutral
5663;5663;20;Low;No;Yes;Neutral
5664;5664;11;Medium;Yes;Yes;Neutral
5665;5665;17;Medium;Yes;Yes;Neutral
5666;5666;11;High;No;Yes;Positive
5667;5667;24;High;Yes;Yes;Negative
5668;5668;24;High;Yes;Yes;Neutral
5669;5669;10;Low;Yes;Yes;Neutral
5670;5670;28;Medium;Yes;Yes;Positive
5671;5671;35;Medium;Yes;Yes;Neutral
5672;5672;20;Low;Yes;Yes;Neutral
5673;5673;16;Medium;No;Yes;Positive
5674;5674;37;High;No;Yes;Negative
5675;5675;12;Low;Yes;Yes;Neutral
5676;5676;20;Low;No;Yes;Positive
5677;5677;21;Medium;Yes;Yes;Neutral
5678;5678;28;High;Yes;Yes;Negative
5679;5679;22;High;No;Yes;Positive
5680;5680;17;High;Yes;Yes;Positive
5681;5681;14;High;No;Yes;Negative
5682;5682;18;Medium;Yes;Yes;Positive
5683;5683;14;High;Yes;Yes;Neutral
5684;5684;20;Medium;No;Yes;Neutral
5685;5685;17;Medium;Yes;Yes;Negative
5686;5686;11;Medium;Yes;No;Neutral
5687;5687;28;High;Yes;Yes;Negative
5688;5688;17;High;Yes;Yes;Positive
5689;5689;12;Medium;No;No;Positive
5690;5690;19;Medium;No;No;Positive
5691;5691;20;High;No;Yes;Positive
5692;5692;10;Low;Yes;Yes;Negative
5693;5693;22;High;Yes;Yes;Negative
5694;5694;14;Medium;No;Yes;Positive
5695;5695;30;Medium;Yes;Yes;Neutral
5696;5696;23;Medium;Yes;Yes;Positive
5697;5697;18;Medium;No;Yes;Positive
5698;5698;16;High;Yes;Yes;Neutral
5699;5699;19;High;No;Yes;Negative
5700;5700;24;Medium;Yes;Yes;Neutral
5701;5701;20;High;No;Yes;Positive
5702;5702;19;High;Yes;Yes;Negative
5703;5703;20;Medium;No;Yes;Negative
5704;5704;16;Medium;Yes;Yes;Neutral
5705;5705;18;Medium;No;Yes;Neutral
5706;5706;7;Low;Yes;Yes;Neutral
5707;5707;26;Medium;No;Yes;Neutral
5708;5708;22;High;No;Yes;Negative
5709;5709;15;Medium;Yes;Yes;Negative
5710;5710;31;Medium;Yes;Yes;Neutral
5711;5711;21;Medium;No;Yes;Positive
5712;5712;14;Medium;Yes;Yes;Neutral
5713;5713;25;Medium;No;Yes;Neutral
5714;5714;22;Low;Yes;Yes;Neutral
5715;5715;22;Low;No;Yes;Negative
5716;5716;17;Medium;Yes;Yes;Neutral
5717;5717;23;Medium;No;Yes;Negative
5718;5718;18;Low;Yes;Yes;Positive
5719;5719;23;Low;Yes;Yes;Negative
5720;5720;9;Low;Yes;Yes;Negative
5721;5721;17;Medium;No;Yes;Negative
5722;5722;30;Low;Yes;Yes;Positive
5723;5723;15;Medium;Yes;Yes;Negative
5724;5724;16;Medium;No;Yes;Neutral
5725;5725;17;Medium;Yes;Yes;Positive
5726;5726;13;High;No;Yes;Neutral
5727;5727;7;Medium;No;Yes;Positive
5728;5728;19;Low;Yes;Yes;Neutral
5729;5729;21;Medium;Yes;Yes;Positive
5730;5730;20;High;No;Yes;Neutral
5731;5731;19;High;Yes;Yes;Neutral
5732;5732;20;Medium;No;Yes;Negative
5733;5733;26;Low;Yes;Yes;Neutral
5734;5734;19;Medium;Yes;Yes;Neutral
5735;5735;17;Medium;Yes;No;Negative
5736;5736;18;Medium;No;Yes;Positive
5737;5737;23;Medium;No;Yes;Negative
5738;5738;28;Medium;Yes;Yes;Positive
5739;5739;16;Low;No;Yes;Positive
5740;5740;21;Medium;Yes;Yes;Neutral
5741;5741;22;High;No;Yes;Neutral
5742;5742;14;Low;No;Yes;Negative
5743;5743;20;High;No;Yes;Neutral
5744;5744;11;Medium;Yes;Yes;Neutral
5745;5745;9;Medium;Yes;Yes;Negative
5746;5746;22;High;No;No;Positive
5747;5747;18;Medium;Yes;Yes;Neutral
5748;5748;21;Medium;Yes;Yes;Positive
5749;5749;20;Medium;No;Yes;Neutral
5750;5750;14;Low;No;Yes;Negative
5751;5751;20;Medium;Yes;Yes;Neutral
5752;5752;13;Medium;Yes;Yes;Negative
5753;5753;28;Low;Yes;Yes;Positive
5754;5754;12;Medium;No;Yes;Positive
5755;5755;19;Low;No;Yes;Neutral
5756;5756;14;Medium;No;Yes;Positive
5757;5757;23;High;No;Yes;Neutral
5758;5758;18;Low;No;Yes;Neutral
5759;5759;17;Medium;Yes;Yes;Negative
5760;5760;25;High;Yes;Yes;Neutral
5761;5761;20;Low;No;Yes;Negative
5762;5762;23;Medium;Yes;Yes;Neutral
5763;5763;14;Medium;No;Yes;Positive
5764;5764;12;Medium;No;Yes;Neutral
5765;5765;21;Medium;Yes;Yes;Neutral
5766;5766;18;Medium;Yes;Yes;Negative
5767;5767;24;Low;Yes;Yes;Neutral
5768;5768;20;Low;No;Yes;Neutral
5769;5769;21;High;No;Yes;Neutral
5770;5770;10;Medium;Yes;Yes;Neutral
5771;5771;31;High;No;Yes;Neutral
5772;5772;19;High;No;Yes;Neutral
5773;5773;24;Low;Yes;Yes;Neutral
5774;5774;15;Medium;Yes;Yes;Positive
5775;5775;22;Medium;Yes;Yes;Positive
5776;5776;12;Medium;Yes;Yes;Negative
5777;5777;23;High;Yes;No;Negative
5778;5778;18;Low;Yes;Yes;Neutral
5779;5779;20;Medium;No;Yes;Positive
5780;5780;24;Medium;Yes;Yes;Neutral
5781;5781;13;Low;Yes;Yes;Positive
5782;5782;16;Medium;Yes;Yes;Neutral
5783;5783;23;Medium;No;Yes;Positive
5784;5784;33;Medium;No;Yes;Positive
5785;5785;19;Medium;No;Yes;Positive
5786;5786;24;Medium;No;Yes;Negative
5787;5787;19;Medium;Yes;Yes;Positive
5788;5788;32;Medium;Yes;No;Positive
5789;5789;10;Medium;No;Yes;Positive
5790;5790;21;Medium;Yes;Yes;Neutral
5791;5791;10;Low;No;Yes;Positive
5792;5792;5;Low;Yes;Yes;Neutral
5793;5793;22;Low;No;Yes;Neutral
5794;5794;21;Low;Yes;Yes;Neutral
5795;5795;18;Medium;Yes;Yes;Neutral
5796;5796;19;Medium;Yes;Yes;Neutral
5797;5797;39;Medium;No;Yes;Positive
5798;5798;18;Medium;Yes;Yes;Neutral
5799;5799;23;Medium;Yes;No;Positive
5800;5800;16;High;Yes;Yes;Neutral
5801;5801;22;Medium;Yes;Yes;Negative
5802;5802;19;Low;Yes;Yes;Positive
5803;5803;18;Low;Yes;Yes;Negative
5804;5804;31;Medium;No;Yes;Neutral
5805;5805;27;Medium;No;Yes;Negative
5806;5806;21;Low;Yes;Yes;Negative
5807;5807;6;Medium;Yes;Yes;Neutral
5808;5808;18;High;Yes;Yes;Positive
5809;5809;36;Low;Yes;Yes;Negative
5810;5810;19;High;No;Yes;Negative
5811;5811;27;High;Yes;Yes;Negative
5812;5812;29;High;No;No;Negative
5813;5813;21;High;Yes;Yes;Neutral
5814;5814;15;Low;Yes;Yes;Positive
5815;5815;5;Low;No;Yes;Neutral
5816;5816;24;Low;Yes;Yes;Positive
5817;5817;15;Low;Yes;Yes;Neutral
5818;5818;21;Medium;Yes;Yes;Neutral
5819;5819;13;High;Yes;Yes;Neutral
5820;5820;18;Medium;Yes;Yes;Positive
5821;5821;20;Medium;No;Yes;Negative
5822;5822;22;Medium;No;Yes;Neutral
5823;5823;13;Low;No;Yes;Neutral
5824;5824;27;Medium;Yes;Yes;Positive
5825;5825;16;Medium;No;Yes;Neutral
5826;5826;10;High;No;Yes;Neutral
5827;5827;19;Medium;Yes;Yes;Neutral
5828;5828;20;Medium;Yes;Yes;Negative
5829;5829;21;Low;No;Yes;Neutral
5830;5830;28;High;No;Yes;Neutral
5831;5831;19;Medium;Yes;Yes;Neutral
5832;5832;19;High;Yes;Yes;Neutral
5833;5833;13;High;No;Yes;Neutral
5834;5834;25;Medium;Yes;Yes;Negative
5835;5835;21;Medium;Yes;Yes;Neutral
5836;5836;17;Low;No;Yes;Neutral
5837;5837;9;Medium;Yes;Yes;Neutral
5838;5838;29;High;No;Yes;Negative
5839;5839;13;Low;No;Yes;Neutral
5840;5840;16;High;Yes;Yes;Positive
5841;5841;22;Medium;Yes;Yes;Positive
5842;5842;13;Medium;Yes;Yes;Positive
5843;5843;11;Medium;Yes;Yes;Positive
5844;5844;7;Low;No;Yes;Negative
5845;5845;24;Medium;Yes;Yes;Neutral
5846;5846;17;Medium;No;Yes;Positive
5847;5847;38;Medium;No;Yes;Negative
5848;5848;14;High;Yes;Yes;Neutral
5849;5849;14;Medium;No;Yes;Positive
5850;5850;17;Medium;No;Yes;Neutral
5851;5851;21;Low;No;Yes;Positive
5852;5852;17;High;Yes;Yes;Positive
5853;5853;24;Medium;No;Yes;Neutral
5854;5854;14;Medium;Yes;Yes;Neutral
5855;5855;12;High;No;Yes;Neutral
5856;5856;9;High;Yes;Yes;Positive
5857;5857;7;Medium;Yes;Yes;Neutral
5858;5858;17;High;Yes;Yes;Negative
5859;5859;18;Medium;Yes;Yes;Negative
5860;5860;16;High;Yes;Yes;Negative
5861;5861;27;Medium;Yes;Yes;Neutral
5862;5862;27;Low;No;Yes;Positive
5863;5863;18;High;Yes;Yes;Neutral
5864;5864;9;Low;Yes;Yes;Neutral
5865;5865;17;Medium;No;Yes;Negative
5866;5866;16;Low;Yes;Yes;Positive
5867;5867;16;Medium;No;Yes;Negative
5868;5868;16;Medium;Yes;Yes;Positive
5869;5869;16;Medium;Yes;Yes;Positive
5870;5870;18;High;Yes;Yes;Neutral
5871;5871;16;Low;No;Yes;Neutral
5872;5872;21;High;No;Yes;Positive
5873;5873;22;Low;No;Yes;Positive
5874;5874;15;Low;Yes;Yes;Positive
5875;5875;28;Medium;No;Yes;Negative
5876;5876;14;High;No;Yes;Neutral
5877;5877;10;Low;Yes;Yes;Negative
5878;5878;22;Medium;No;No;Positive
5879;5879;15;Low;No;Yes;Positive
5880;5880;22;High;Yes;Yes;Neutral
5881;5881;6;Medium;Yes;Yes;Neutral
5882;5882;28;Medium;No;Yes;Negative
5883;5883;24;High;Yes;Yes;Positive
5884;5884;11;Medium;No;Yes;Positive
5885;5885;11;High;Yes;Yes;Positive
5886;5886;30;High;Yes;Yes;Positive
5887;5887;16;Medium;Yes;Yes;Neutral
5888;5888;15;Medium;No;Yes;Neutral
5889;5889;6;Medium;Yes;Yes;Positive
5890;5890;18;High;Yes;No;Negative
5891;5891;19;Medium;Yes;Yes;Neutral
5892;5892;24;High;No;Yes;Neutral
5893;5893;12;Medium;No;No;Negative
5894;5894;11;Medium;No;Yes;Positive
5895;5895;23;Low;No;Yes;Neutral
5896;5896;26;Medium;Yes;Yes;Neutral
5897;5897;11;Medium;Yes;Yes;Neutral
5898;5898;26;Low;Yes;Yes;Neutral
5899;5899;20;Medium;No;Yes;Neutral
5900;5900;27;Medium;No;Yes;Neutral
5901;5901;20;Medium;No;Yes;Neutral
5902;5902;5;Medium;No;Yes;Neutral
5903;5903;19;Low;No;Yes;Neutral
5904;5904;26;Medium;Yes;Yes;Neutral
5905;5905;15;High;Yes;Yes;Neutral
5906;5906;18;Medium;No;Yes;Negative
5907;5907;19;High;No;Yes;Negative
5908;5908;3;Low;Yes;Yes;Positive
5909;5909;30;High;No;Yes;Positive
5910;5910;15;Medium;Yes;Yes;Positive
5911;5911;23;Medium;Yes;Yes;Positive
5912;5912;19;Medium;No;Yes;Neutral
5913;5913;28;Medium;No;Yes;Positive
5914;5914;22;Medium;Yes;Yes;Neutral
5915;5915;19;Medium;Yes;Yes;Neutral
5916;5916;15;Low;No;Yes;Positive
5917;5917;25;Medium;Yes;Yes;Positive
5918;5918;9;High;Yes;Yes;Positive
5919;5919;24;Medium;Yes;Yes;Negative
5920;5920;13;Medium;Yes;Yes;Negative
5921;5921;28;Medium;No;Yes;Neutral
5922;5922;21;Low;Yes;Yes;Positive
5923;5923;24;Low;Yes;Yes;Neutral
5924;5924;20;Low;No;Yes;Neutral
5925;5925;9;Low;No;Yes;Neutral
5926;5926;15;Medium;Yes;Yes;Positive
5927;5927;24;Medium;Yes;Yes;Neutral
5928;5928;21;High;Yes;No;Negative
5929;5929;27;High;Yes;Yes;Neutral
5930;5930;22;Low;Yes;Yes;Neutral
5931;5931;14;Medium;Yes;Yes;Negative
5932;5932;15;Medium;No;Yes;Neutral
5933;5933;21;Low;No;Yes;Neutral
5934;5934;6;Medium;No;Yes;Positive
5935;5935;30;Medium;No;Yes;Positive
5936;5936;23;Medium;No;Yes;Neutral
5937;5937;27;High;Yes;Yes;Neutral
5938;5938;11;High;Yes;No;Neutral
5939;5939;27;High;No;Yes;Positive
5940;5940;33;Medium;No;Yes;Neutral
5941;5941;12;High;Yes;No;Neutral
5942;5942;25;Medium;Yes;Yes;Positive
5943;5943;20;Medium;No;Yes;Positive
5944;5944;11;High;Yes;Yes;Positive
5945;5945;23;High;Yes;Yes;Neutral
5946;5946;25;High;Yes;Yes;Positive
5947;5947;16;Medium;Yes;Yes;Positive
5948;5948;27;Medium;Yes;Yes;Positive
5949;5949;10;Medium;Yes;Yes;Positive
5950;5950;11;High;No;Yes;Neutral
5951;5951;21;Medium;Yes;Yes;Positive
5952;5952;20;Medium;No;No;Negative
5953;5953;16;Medium;Yes;Yes;Negative
5954;5954;25;Low;Yes;Yes;Positive
5955;5955;23;High;No;Yes;Neutral
5956;5956;25;Low;No;Yes;Positive
5957;5957;19;Medium;No;Yes;Neutral
5958;5958;24;High;Yes;Yes;Positive
5959;5959;17;Medium;Yes;Yes;Neutral
5960;5960;32;High;No;Yes;Positive
5961;5961;15;High;Yes;Yes;Positive
5962;5962;33;Low;No;Yes;Positive
5963;5963;20;Medium;Yes;Yes;Neutral
5964;5964;12;Medium;No;Yes;Positive
5965;5965;28;Medium;No;Yes;Negative
5966;5966;21;Medium;Yes;Yes;Positive
5967;5967;25;Medium;Yes;Yes;Neutral
5968;5968;27;Low;No;Yes;Neutral
5969;5969;22;Medium;No;Yes;Positive
5970;5970;16;Low;Yes;Yes;Positive
5971;5971;26;Low;Yes;Yes;Neutral
5972;5972;20;Medium;Yes;Yes;Neutral
5973;5973;24;Medium;Yes;Yes;Neutral
5974;5974;7;Low;Yes;Yes;Negative
5975;5975;23;High;No;Yes;Positive
5976;5976;16;Medium;Yes;No;Positive
5977;5977;30;High;No;Yes;Neutral
5978;5978;24;Medium;No;Yes;Positive
5979;5979;21;Low;Yes;Yes;Positive
5980;5980;23;High;Yes;Yes;Negative
5981;5981;14;Medium;No;Yes;Neutral
5982;5982;30;Medium;Yes;Yes;Negative
5983;5983;32;Medium;Yes;Yes;Neutral
5984;5984;22;Low;No;Yes;Positive
5985;5985;30;Medium;Yes;Yes;Positive
5986;5986;17;Low;Yes;Yes;Positive
5987;5987;15;Medium;Yes;Yes;Positive
5988;5988;20;High;No;Yes;Neutral
5989;5989;23;High;Yes;Yes;Neutral
5990;5990;18;Low;Yes;Yes;Positive
5991;5991;23;High;Yes;Yes;Negative
5992;5992;22;Medium;No;Yes;Negative
5993;5993;14;Low;No;Yes;Positive
5994;5994;23;High;Yes;Yes;Positive
5995;5995;25;Medium;No;Yes;Neutral
5996;5996;21;Medium;Yes;No;Positive
5997;5997;27;Low;Yes;Yes;Neutral
5998;5998;13;Medium;No;Yes;Negative
5999;5999;23;Low;Yes;Yes;Neutral
6000;6000;13;High;No;Yes;Positive
6001;6001;13;Medium;No;Yes;Positive
6002;6002;16;Medium;Yes;Yes;Neutral
6003;6003;14;Low;No;Yes;Neutral
6004;6004;17;High;Yes;Yes;Neutral
6005;6005;19;Medium;Yes;Yes;Neutral
6006;6006;25;Medium;No;Yes;Neutral
6007;6007;18;High;No;Yes;Positive
6008;6008;10;Low;Yes;Yes;Positive
6009;6009;27;Medium;No;Yes;Neutral
6010;6010;15;Medium;No;Yes;Negative
6011;6011;20;Medium;Yes;Yes;Negative
6012;6012;23;Low;No;Yes;Positive
6013;6013;21;Medium;Yes;Yes;Negative
6014;6014;27;Medium;Yes;Yes;Positive
6015;6015;23;High;No;Yes;Neutral
6016;6016;15;Medium;Yes;Yes;Neutral
6017;6017;33;Medium;No;Yes;Neutral
6018;6018;21;High;Yes;Yes;Neutral
6019;6019;19;Medium;Yes;Yes;Positive
6020;6020;26;Medium;No;Yes;Positive
6021;6021;21;Medium;Yes;Yes;Positive
6022;6022;22;Medium;Yes;Yes;Positive
6023;6023;35;Medium;No;Yes;Neutral
6024;6024;18;Low;No;Yes;Neutral
6025;6025;18;High;Yes;No;Neutral
6026;6026;21;Low;Yes;Yes;Neutral
6027;6027;26;Medium;Yes;Yes;Neutral
6028;6028;11;Low;No;No;Positive
6029;6029;8;High;Yes;Yes;Positive
6030;6030;16;Medium;Yes;No;Negative
6031;6031;10;High;No;Yes;Neutral
6032;6032;17;Medium;Yes;Yes;Positive
6033;6033;23;Low;Yes;Yes;Positive
6034;6034;15;Medium;Yes;Yes;Positive
6035;6035;11;Medium;No;No;Positive
6036;6036;20;Medium;Yes;Yes;Negative
6037;6037;25;Medium;Yes;No;Neutral
6038;6038;10;High;No;Yes;Positive
6039;6039;25;High;No;Yes;Neutral
6040;6040;25;Medium;Yes;Yes;Neutral
6041;6041;26;High;Yes;Yes;Negative
6042;6042;27;Medium;Yes;Yes;Neutral
6043;6043;33;Low;Yes;Yes;Negative
6044;6044;18;Medium;Yes;No;Negative
6045;6045;21;Medium;Yes;Yes;Positive
6046;6046;18;Medium;No;Yes;Negative
6047;6047;20;Medium;Yes;Yes;Positive
6048;6048;29;High;Yes;Yes;Positive
6049;6049;12;Medium;Yes;No;Positive
6050;6050;15;High;No;Yes;Negative
6051;6051;28;Medium;Yes;Yes;Neutral
6052;6052;26;Low;No;No;Positive
6053;6053;18;High;Yes;No;Positive
6054;6054;25;Medium;No;Yes;Positive
6055;6055;22;High;Yes;Yes;Positive
6056;6056;29;Low;Yes;Yes;Positive
6057;6057;20;High;No;Yes;Positive
6058;6058;26;Medium;Yes;No;Positive
6059;6059;36;Low;Yes;Yes;Positive
6060;6060;24;Medium;Yes;Yes;Neutral
6061;6061;20;High;Yes;Yes;Neutral
6062;6062;24;Low;No;Yes;Positive
6063;6063;18;High;Yes;Yes;Positive
6064;6064;34;Medium;Yes;Yes;Neutral
6065;6065;21;Medium;Yes;Yes;Neutral
6066;6066;18;Low;Yes;Yes;Neutral
6067;6067;15;Medium;Yes;Yes;Negative
6068;6068;27;Medium;Yes;Yes;Positive
6069;6069;25;Medium;Yes;Yes;Positive
6070;6070;17;High;No;Yes;Neutral
6071;6071;23;Medium;Yes;Yes;Positive
6072;6072;11;Medium;No;Yes;Positive
6073;6073;21;Low;No;Yes;Positive
6074;6074;23;High;Yes;Yes;Neutral
6075;6075;30;Medium;Yes;Yes;Neutral
6076;6076;15;Medium;Yes;Yes;Positive
6077;6077;12;Medium;Yes;Yes;Neutral
6078;6078;15;High;No;Yes;Positive
6079;6079;12;High;No;Yes;Neutral
6080;6080;28;High;Yes;No;Neutral
6081;6081;29;High;Yes;Yes;Positive
6082;6082;22;Medium;No;Yes;Positive
6083;6083;27;Low;Yes;Yes;Neutral
6084;6084;21;Medium;No;Yes;Positive
6085;6085;19;Low;Yes;Yes;Negative
6086;6086;18;Low;Yes;Yes;Neutral
6087;6087;18;Low;No;Yes;Neutral
6088;6088;11;Low;Yes;Yes;Neutral
6089;6089;22;Medium;No;Yes;Positive
6090;6090;20;Medium;Yes;Yes;Positive
6091;6091;24;Medium;No;No;Neutral
6092;6092;21;High;No;Yes;Negative
6093;6093;19;Medium;Yes;No;Neutral
6094;6094;15;High;Yes;Yes;Positive
6095;6095;20;Medium;No;Yes;Negative
6096;6096;24;Medium;No;Yes;Neutral
6097;6097;13;Low;No;Yes;Neutral
6098;6098;21;Medium;No;Yes;Neutral
6099;6099;21;High;Yes;Yes;Neutral
6100;6100;16;Low;No;No;Negative
6101;6101;16;High;Yes;Yes;Positive
6102;6102;21;Medium;Yes;Yes;Neutral
6103;6103;13;Low;Yes;No;Negative
6104;6104;22;Medium;No;Yes;Negative
6105;6105;15;Medium;Yes;Yes;Negative
6106;6106;26;Low;No;Yes;Neutral
6107;6107;34;Medium;No;No;Negative
6108;6108;15;High;No;Yes;Positive
6109;6109;23;Medium;Yes;No;Positive
6110;6110;16;Medium;Yes;Yes;Positive
6111;6111;26;High;Yes;Yes;Neutral
6112;6112;12;Medium;No;Yes;Neutral
6113;6113;23;Medium;Yes;Yes;Neutral
6114;6114;15;Medium;No;Yes;Negative
6115;6115;19;High;Yes;Yes;Positive
6116;6116;14;Medium;No;Yes;Negative
6117;6117;25;Medium;Yes;Yes;Neutral
6118;6118;15;High;No;Yes;Positive
6119;6119;23;High;Yes;Yes;Neutral
6120;6120;18;Low;Yes;Yes;Neutral
6121;6121;19;High;No;Yes;Negative
6122;6122;21;High;Yes;Yes;Neutral
6123;6123;15;Medium;No;Yes;Negative
6124;6124;21;Medium;Yes;Yes;Neutral
6125;6125;29;High;Yes;Yes;Neutral
6126;6126;15;Medium;Yes;Yes;Neutral
6127;6127;27;Medium;No;Yes;Neutral
6128;6128;29;High;No;Yes;Neutral
6129;6129;15;High;Yes;Yes;Positive
6130;6130;11;Low;Yes;Yes;Neutral
6131;6131;22;Medium;No;Yes;Negative
6132;6132;17;Medium;No;Yes;Negative
6133;6133;31;Medium;No;Yes;Neutral
6134;6134;20;High;No;Yes;Neutral
6135;6135;15;Medium;Yes;Yes;Negative
6136;6136;13;Medium;No;Yes;Neutral
6137;6137;27;High;No;Yes;Positive
6138;6138;17;Low;Yes;Yes;Neutral
6139;6139;20;Low;No;Yes;Negative
6140;6140;26;Medium;No;Yes;Neutral
6141;6141;17;Medium;No;Yes;Neutral
6142;6142;20;Low;Yes;Yes;Positive
6143;6143;20;Medium;Yes;Yes;Neutral
6144;6144;24;Medium;Yes;Yes;Positive
6145;6145;24;High;Yes;Yes;Negative
6146;6146;19;Low;No;Yes;Positive
6147;6147;20;Medium;Yes;Yes;Positive
6148;6148;18;Medium;No;Yes;Positive
6149;6149;11;Medium;Yes;No;Neutral
6150;6150;22;Medium;Yes;Yes;Positive
6151;6151;31;High;Yes;Yes;Positive
6152;6152;15;Low;Yes;Yes;Neutral
6153;6153;15;Medium;Yes;Yes;Neutral
6154;6154;15;Low;No;No;Positive
6155;6155;24;Medium;No;Yes;Positive
6156;6156;23;High;Yes;Yes;Neutral
6157;6157;19;High;Yes;No;Negative
6158;6158;14;Medium;No;Yes;Neutral
6159;6159;21;High;No;Yes;Neutral
6160;6160;11;Medium;Yes;Yes;Neutral
6161;6161;21;Low;Yes;Yes;Positive
6162;6162;25;High;Yes;No;Negative
6163;6163;12;Low;Yes;Yes;Positive
6164;6164;11;Low;Yes;Yes;Positive
6165;6165;29;Medium;Yes;Yes;Positive
6166;6166;16;Medium;No;Yes;Neutral
6167;6167;27;Low;Yes;Yes;Positive
6168;6168;19;High;No;Yes;Neutral
6169;6169;19;Medium;Yes;Yes;Positive
6170;6170;23;Medium;No;No;Neutral
6171;6171;15;Medium;No;Yes;Positive
6172;6172;21;Medium;No;Yes;Positive
6173;6173;18;High;No;Yes;Neutral
6174;6174;12;High;No;Yes;Positive
6175;6175;22;High;Yes;Yes;Neutral
6176;6176;18;Medium;Yes;Yes;Positive
6177;6177;19;High;No;Yes;Neutral
6178;6178;13;Medium;No;Yes;Neutral
6179;6179;30;Low;Yes;Yes;Negative
6180;6180;25;High;No;Yes;Neutral
6181;6181;26;Low;Yes;Yes;Neutral
6182;6182;18;Low;Yes;Yes;Positive
6183;6183;10;High;No;Yes;Neutral
6184;6184;32;High;Yes;Yes;Positive
6185;6185;20;Low;Yes;Yes;Positive
6186;6186;16;High;Yes;Yes;Positive
6187;6187;23;High;No;No;Neutral
6188;6188;27;High;No;Yes;Neutral
6189;6189;20;Medium;Yes;Yes;Neutral
6190;6190;28;High;Yes;Yes;Negative
6191;6191;26;High;Yes;No;Negative
6192;6192;14;Medium;No;Yes;Positive
6193;6193;16;Medium;No;Yes;Neutral
6194;6194;26;Medium;Yes;Yes;Neutral
6195;6195;4;Medium;No;Yes;Neutral
6196;6196;19;High;No;Yes;Neutral
6197;6197;11;Medium;Yes;Yes;Positive
6198;6198;17;Low;Yes;Yes;Positive
6199;6199;18;High;Yes;Yes;Positive
6200;6200;18;Medium;Yes;Yes;Positive
6201;6201;17;Medium;Yes;Yes;Positive
6202;6202;13;Low;Yes;Yes;Positive
6203;6203;34;Medium;Yes;Yes;Neutral
6204;6204;31;High;Yes;Yes;Neutral
6205;6205;13;High;No;Yes;Positive
